词语,频数
报表,9
项目,100
注释,9
货币,11
资金,13
单位,90
银行,8
存款,5
年末,4
余额,227
包含,4
中国,3
莆田,1
分行,2
货款,62
花园,1
支行,3
中行,1
南安,1
协办,1
冻结,3
客户,4
质保,1
漳州,1
社保,1
ETC,1
保证,136
不能,3
随时,2
用于,2
支付,6
编制,5
现金,15
流量,11
作为,3
等价,3
定期,3
保监会,1
缴存,1
截止,2
期末,41
存单,1
保函,1
承兑,1
汇票,1
截至,2
存在,2
抵押,2
质押,5
使用,6
限制,2
存放,1
境外,1
受到,1
衍生,2
票据,8
分类,15
确定,4
组合,9
依据,2
如是,11
预期,14
信用,17
损失,25
一般,11
模型,11
计提,251
坏账,39
准备,60
参照,11
方式,12
本期,344
收回,11
转回,4
其中,9
重要,6
背书,1
贴现,1
尚未,3
出票,1
履约,8
核销,243
比例,119
单项,2
名称,9
账面,69
理由,2
零星,2
可能,1
较小,1
以内,118
以上,4
风险,1
范围,87
关联,3
对于,1
参考,1
历史,1
经验,1
结合,1
当前,1
状况,2
以及,1
未来,5
预测,3
整个,1
存续,1
对照,1
计算,6
变动,51
类别,2
处置,6
所致,2
是否,3
履行,5
程序,2
产生,4
泉州,2
医保,7
中心,6
无法,5
董事,4
监事,4
审批,4
南平,1
欠款,2
归集,3
星云,1
应用,3
长乐,1
医院,4
东信,1
和平,2
医大,1
开元,1
合肥,2
管理,30
转移,10
终止,5
确认,13
形成,6
增减,7
公允,61
价值,70
及时,1
结算,6
原因,10
对象,1
南宁,1
捷通,1
医学,1
利息,5
股利,3
性质,4
期初,437
备用,22
押金,48
往来,3
股权,11
阶段,1
重大,94
可靠,1
进出口,1
公共,4
置业,1
青海,1
保障,5
农村,1
联合,1
涉及,1
政府,15
补助,15
地产,59
库存,24
商品,26
成本,5
发出,2
委托,3
加工,1
物资,1
跌价,1
减值,24
含有,1
借款,99
费用,13
资本,6
摊销,4
持有,4
待售,2
借方,4
预缴,2
税费,2
债权,2
投资,83
宣告,3
发放,3
综合,15
价位,3
合营,1
联营,1
湖州,1
征信,1
百川,2
通信,1
智联,2
人寿,3
黑龙江,2
工程,4
器械,2
临沂,1
市民,1
云安,1
共济,1
众联,1
小计,2
工具,14
分项,2
指定,2
计量,59
获取,2
合伙,2
目的,4
出售,2
医生,1
集团,1
采用,60
办妥,4
产权,4
固定,7
办公,11
原值,2
累计,2
折旧,4
暂时,1
闲置,1
清理,1
在建,1
生物,2
无形,5
内部,2
研发,5
土地,3
支出,2
区域,2
医技,2
预约,2
风控,2
平台,27
药店,3
监督,2
V3,2
胶片,2
DRG,2
疾病,2
分组,2
省级,2
稽核,2
合一,2
社会,2
新版,2
开放,4
V1,6
人工,2
语音,2
识别,2
目录,2
价格,3
治疗,2
问诊,2
接入,2
软硬件,2
协同,2
优化,2
区块,1
安全,2
底层,2
网上,2
定点,2
药房,2
场景,2
互联,4
运用,2
研究,4
卫生,2
V4,2
商城,2
学科,2
会诊,2
家家,2
开始,2
时点,1
进度,1
立项,26
检查,1
监察,1
区块链,1
体检,1
商誉,7
所在,1
并购,1
基于,1
市场,2
基础,1
定价,1
本年,1
购买,2
以前,1
测试,4
一致,1
过程,1
关键,1
参数,1
预计,8
现值,2
增长,4
稳定,1
折现,2
方法,1
批准,1
预算,2
其后,1
上期,14
不会,1
平均,1
过往,1
表现,1
极其,1
税前,1
上年,1
结果,1
装修,9
展厅,1
未经,2
抵销,5
亏损,3
年限,1
低于,1
税法,1
预提,1
抵消,1
净额,1
明细,2
以下,1
年份,1
备注,8
短期,7
逾期,2
偿还,5
无已,1
结转,3
中海,1
南京,1
海泰,1
职工,6
薪酬,5
离职,1
福利,3
设定,3
计划,3
辞退,1
工资,1
奖金,1
津贴,1
补贴,1
住房,1
公积金,1
工会,1
经费,2
提存,1
失业,1
个人,2
房产,1
河道,1
税种,2
拆借,1
暂未,1
提供,2
担保,2
国际,1
直属,1
包括,5
利率,3
区间,3
债券,1
专项,2
受益,1
股本,2
本次,1
发行,2
在外,2
优先,2
永续,2
基本,1
公积,6
溢价,1
丧失,1
控制,88
价款,1
对应,2
享有,1
持续,1
份额,4
之间,2
差额,2
少数,1
股东,3
增资,5
持股,1
前期,2
税后,2
归属,2
属于,1
转入,4
损益,7
留存,2
套期,2
有效,1
转为,1
被套,1
初始,1
储备,1
盈余,2
调减,1
由于,172
及其,1
追溯,1
变更,87
差错,84
更正,84
同一,86
导致,86
审计,1
扣除,3
经常,1
前后,1
负值,1
主营,6
无关,6
材料,3
定制,2
IC,2
硬件,1
河北,1
浙江,1
天津,1
辽宁,1
新疆,1
江苏,1
云南,1
四川,1
江西,1
义务,4
分摊,1
剩余,1
签订,1
完毕,1
税金,2
车船,1
印花,1
各项,1
详见,1
附注,1
税项,1
招待,2
广告,1
宣传,1
差旅,2
营运,1
中介,2
代理,1
检测,1
手续,2
来源,1
直接,1
日常,1
活动,1
个税,1
扣缴,1
税款,1
期间,1
敞口,1
